Unnamed: 0,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,group,tox21
3685,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX4048,COS(=O)(=O)[O-].Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,training,2
3686,,,,,,,,1.0,,1.0,,,TOX26152,COc1ccc(C=CC(=O)c2ccc(OC)cc2OC)cc1,training,2
3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX14962,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],training,4
3688,1.0,1.0,,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,TOX28789,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,training,1
3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21327,O=C(O)c1cccnc1C(=O)O,training,4
3690,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4454,CC(=O)Nc1cccc(N)c1,test,4
3691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX593,CCN(N=O)C(N)=O,training,4
3692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24369,CN(C)c1ccncc1,training,4
3693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11492,C=C(C)OC(C)=O,valid,4
3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4170,C[N+]1(C)CCCCC1,training,4
3695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2549,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,valid,4
3696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28394,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,training,4
3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX7589,CCCCOCC(C)O,valid,4
3698,,,,,,,,0.0,,0.0,,,TOX31574,CCOC(=O)CN1CCCC1=O,training,4
3699,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,TOX3652,Nc1nc2nc[nH]c2c(=S)[nH]1,training,3
3700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26243,Cc1ccc(C(C)(C)c2ccc(C)cc2)cc1,test,4
3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1492,N#CCc1ccccc1,valid,4
3702,0.0,,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,,TOX27357,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,training,3
3703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX27943,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,training,4
3704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29097,CCCC[n+]1ccccc1.F[B-](F)(F)F,valid,1
3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX24383,c1ccc(Sc2ccccc2)cc1,training,2
3706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX135,c1ccccc1,training,4
3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX10787,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,training,4
3708,0.0,0.0,0.0,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,TOX2442,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,valid,3
3709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1256,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,training,4
3710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX29103,CCCn1cc[n+](C)c1C,test,4
3711,0.0,0.0,1.0,,,0.0,,1.0,0.0,0.0,1.0,1.0,TOX5538,S=C1NC=NC2N=CNC12,training,3
3712,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7932,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1.OCCN(CCO)CCO,valid,4
3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29144,CC[C@H](N)c1ccccc1,training,4
3714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28743,O=[N+]([O-])c1nccn1CO[C@@H](CO)[C@H](O)CO,training,4
3715,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,TOX283,Nc1ccc(Cl)cc1N,training,3
3716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX25193,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,training,4
3717,0.0,,1.0,,,0.0,,,1.0,0.0,0.0,,TOX28611,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,training,3
3718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24740,CC(C)OC(=O)CCC(=O)OC(C)C,training,4
3719,0.0,0.0,0.0,1.0,,,0.0,1.0,,0.0,,,TOX27931,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,training,3
3720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9170,CC(=O)C=C(C)C,training,4
3721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28817,CC(Cc1ccc2c(c1)OCO2)NO,test,4
3722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27523,CC(C)c1ccc(S(=O)(=O)[O-])cc1,training,4
3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX12645,Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,training,4
3724,0.0,0.0,,,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,TOX28170,CCCCCCOc1ccc(O)cc1,training,3
3725,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX27291,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,training,4
3726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1307,ClC=CCCl,training,4
3727,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,TOX807,Sc1nc2ccccc2s1,training,3
3728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24949,CCC1(CO)COCOC1,training,4
3729,,,,,,,,0.0,,0.0,,,TOX31530,CCc1cccc2c(CCO)c[nH]c12,training,4
3730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6864,CCCCCCCC(=O)OC,training,4
3731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24762,CCO[Si](CCC1CCC2OC2C1)(OCC)OCC,training,4
3732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21954,CCCCCC(=O)CC,training,4
3733,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX6512,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,valid,4
3734,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7599,O=C([O-])CS,training,4
3735,,,,,,,,0.0,,0.0,,,TOX31447,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O,valid,4
3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX1668,O=C(O)C(Br)(Br)Br,training,2
3737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3225,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,training,4
3738,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,TOX28843,CC[C@@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,training,4
3739,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24747,CCCCNP(N)(N)=S,training,4
3740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9755,CCCCOC(O)CC,test,4
3741,,,,,,,,0.0,,0.0,,,TOX28630,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO,training,4
3742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX3387,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,training,4
3743,0.0,,0.0,,1.0,,1.0,,0.0,,,1.0,TOX29080,Brc1c2ccccc2cc2ccccc12,training,3
3744,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,TOX27280,CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,training,4
3745,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,TOX614,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,training,3
3746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2640,C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,training,4
3747,0.0,0.0,,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,TOX28870,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,training,1
3748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21302,C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,training,4
3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX29373,O=C(C(=O)c1ccco1)c1ccco1,training,2
3750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26147,O=C(CN1CCNCC1)NC1CCCCC1,test,4
3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9220,Cc1ccc(N)nc1,training,4
3752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX3523,CC(C)c1cccc(C(C)C)c1O,training,2
3753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3826,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,training,4
3754,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,,TOX26648,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O,valid,2
3755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3947,S=C=S,training,4
3756,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25160,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,training,1
3757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4726,NC(N)=O.OO,valid,4
3758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26142,Cc1cccc(C)c1NC(=O)CN1CCCCCC1,test,4
3759,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,TOX21774,Oc1ccc(Cl)c2c1CCC2,training,2
3760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX664,OCC(O)CCl,training,4
3761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX215,COc1ccc(O)c(C(C)(C)C)c1,training,2
3762,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,,0.0,TOX5840,Clc1ccc(C(Cl)(Cl)Cl)cc1Cl,valid,1
3763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4154,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,training,1
3764,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,TOX27360,CCOC(=O)COc1ccc2c(c1)CC(NCC(O)c1cccc(Cl)c1)CC2,training,4
3765,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25891,CC(N)CCCC(C)(C)O,training,4
3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX8663,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,training,4
3767,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,TOX5812,CCCCCc1cc(O)cc(O)c1,training,3
3768,1.0,1.0,0.0,,1.0,1.0,,,,,0.0,0.0,TOX1071,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,training,1
3769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1232,O=S(=O)([O-])c1ccc2c(/N=N\c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)c(S(=O)(=O)[O-])cc2c1,training,4
3770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4774,FC(F)(F)c1ccccc1Cl,valid,4
3771,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX3690,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,training,4
3772,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX21623,O=C(Nc1ccccc1)c1ccccc1I,test,3
3773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14614,COc1nn(C(=O)[N-]S(=O)(=O)c2ccccc2OC(F)(F)F)c(=O)n1C,training,4
3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27535,CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC,valid,4
3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4455,CC(=O)Nc1ccc(N)cc1,training,4
3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7098,O=C(O)CNCC(=O)O,training,4
3777,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4793,COc1cc(Cl)c(OC)cc1Cl,training,4
3778,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX11566,Cc1cccc(C)c1NC(=O)C1CCCCN1C,training,4
3779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4164,COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,training,4
3780,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX25948,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,training,4
3781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX25389,O=C(O)Cc1ccc(-c2ccccc2)cc1,training,1
3782,0.0,,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX1214,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,training,3
3783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7534,C[N+](C)(C)CC(O)CCl,training,4
3784,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25417,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,valid,4
3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX29285,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,training,4
3786,,,,,,,,,,1.0,,,TOX31427,Cc1ccc([N+](=O)[O-])c2c1O[Hg]2,training,2
3787,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27335,CO[C@@H]1COCC[C@@H]1[NH2+][C@@H]1CC[C@@](C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1.O=C([O-])CCC(=O)O,training,4
3788,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX27686,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)OC(=O)C[C@H]21,training,4
3789,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25419,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,valid,4
3790,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX12646,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training,2
3791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29130,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,training,4
3792,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,TOX27605,O=C(C=Cc1ccccc1)OCCc1ccccc1,test,3
3793,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,,1.0,0.0,TOX14085,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,training,2
3794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1484,O=C(O)c1ccccc1C(=O)O,training,4
3795,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX14165,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,training,2
3796,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,TOX2541,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,training,2
3797,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,TOX26597,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,training,1
3798,,,,,,,,0.0,,0.0,,,TOX31517,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,training,4
3799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3590,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,training,1
3800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26321,C=CCN1CCc2nc(N)sc2CC1,training,4
3801,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7246,O=C1CCCN1,training,1
3802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX309,ClCc1cccnc1,training,4
3803,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,,,0.0,TOX12359,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,valid,1
3804,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX5178,N=C(Nc1ccccc1)Nc1ccccc1,test,3
3805,,,,,,,,0.0,,0.0,,,TOX31514,O=C(O)C1CCC1,training,4
3806,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,TOX5892,c1ccc(Nc2cccc3ccccc23)cc1,training,1
3807,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4834,O=C/C=C/c1ccccc1,training,1
3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28677,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,training,4
3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24451,COC(=O)CCCCC(=O)O,valid,4
3810,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX25636,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,training,2
3811,0.0,,0.0,,1.0,,,1.0,0.0,1.0,0.0,1.0,TOX25232,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,training,3
3812,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,TOX25769,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,training,1
3813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21607,c1cncc([C@@H]2CCCCN2)c1,training,4
3814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX13276,CCCOCC(C)OCC(C)O,valid,4
3815,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX25778,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,training,3
3816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX7319,Cc1c(N)cccc1N,test,3
3817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9149,CCCCCCCCCCCCCCCC(=O)OC,training,4
3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9668,O=[N+]([O-])[O-].[NH4+],training,4
3819,0.0,0.0,0.0,,,0.0,,,,,,,TOX20243,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,test,4
3820,,,,,,,,1.0,,0.0,,,TOX2749,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,valid,2
3821,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26534,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,training,4
3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3323,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,valid,4
3823,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,TOX21600,COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],training,1
3824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX778,C=C(C)[C@H]1CC=C(C)CC1,training,4
3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX6461,CC(C)C#N,training,2
3826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7174,OC1CCCc2ccccc21,training,4
3827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24522,CCN(CC)C(=O)N(CC)CC,training,4
3828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX10317,CC(=O)c1cc(C)oc1C,valid,4
3829,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,0.0,TOX28898,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,training,1
3830,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7772,CC(CN)CCCN,training,4
3831,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX12532,CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,training,1
3832,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,TOX2536,CC(C)(c1ccccc1)c1ccc(O)cc1,training,3
3833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX28642,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,test,4
3834,,,,,,,,0.0,,0.0,,,TOX31613,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,training,4
3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25296,NCc1ccc(S(N)(=O)=O)cc1,training,4
3836,,,,,,,,0.0,,0.0,,,TOX1096,c1ccc2sc(SN3CCOCC3)nc2c1,training,4
3837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7438,CCCCO[PH](=O)OCCCC,training,4
3838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21237,CC1=CC=C(C(C)C)CC1,training,4
3839,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX5770,Nc1ccc([N+](=O)[O-])c(N)c1,training,4
